prot_id,C3N.01799,C3L.01890,C3N.00572,C3N.02423,C3N.02729,C3L.00263,C3N.01410,C3N.00578,C3N.02587,C3L.00893,C3N.01488,C3N.01413,C3N.01030,C3N.02588,C3N.00552,C3L.01889,C3N.00169,C3L.00422,C3L.00083,C3N.00551,C3N.02089,C3L.01682,C3N.01016,C3N.00580,C3N.02000,C3N.01489,C3N.00737,C3N.01405,C3N.01416,C3N.02149,C3N.02424,C3L.00279,C3L.00095,C3N.02572,C3N.00559,C3L.02345,C3L.00093,C3L.00510,C3L.00913,C3L.00412,C3N.01415,C3N.00549,C3N.02433,C3N.01021,C3N.00203,C3L.01330,C3N.00574,C3N.01071,C3N.00550,C3N.00167,C3L.00001,C3L.01632,C3N.02155,C3N.00217,C3N.02002,C3N.02145,C3N.02586,C3L.02219,C3N.00180,C3N.00704,C3N.02158,C3N.02421,C3N.00556,C3N.01072,C3L.00094,C3L.00144,C3N.00223,C3L.01924,C3N.00433,C3L.01683,C3N.00293,C3N.02380,C3L.00009,C3N.00546,C3N.01414,C3N.02087,C3L.00140,C3N.02529,C3L.00368,C3N.02067,C3L.00080,C3N.00547,C3N.01023,C3N.01024,C3L.00973,C3L.02348,C3L.02508,C3N.00560,C3L.00604,C3N.00199,C3N.00579,C3N.02582,C3L.02350,C3N.00738,C3N.00959,C3N.02003,C3N.02379,C3N.00175,C3N.01823,C3L.02549,C3L.02365
NP_000353.1,-4.5676000000000005,-5.353800000000001,-3.9564000000000004,-4.2082,-1.6382,4.9132,-2.303,-2.1402,-6.3264,0.7965000000000002,-3.5353000000000003,-0.4294,0.8576,-1.8601999999999999,-2.9503,-7.3145,-1.1573,-0.4333999999999998,5.156,-4.3489,-4.6307,-1.4728,-1.3281,2.6787,-2.5079000000000002,0.4340999999999997,0.4789000000000001,-2.0655,0.5906,-4.448499999999999,-1.1734999999999998,4.9079999999999995,-0.8529,0.6569,-3.9859999999999998,0.7091000000000003,6.310699999999999,-4.1081,-2.0322,-1.6819000000000002,-4.9005,-1.7254,-2.1234,2.4885,-3.3816,-4.0175,0.4346000000000001,-1.4132000000000002,-5.4358,-2.7737,-6.428000000000001,0.885,-1.7885,-2.005,-5.3393,-2.9552,-0.7186,0.325,-2.1375,-2.1422,-2.44,3.1273000000000004,-0.5085,-3.0200000000000005,-3.1317999999999997,0.2748,-5.382,1.8457000000000001,-1.0568,0.04589999999999983,-1.0074,-4.9322,8.3184,-5.0528,-0.01629999999999998,-3.8482,-7.6159,0.6688,0.34450000000000003,-1.516,0.4449000000000003,-1.2804,-1.9314999999999998,-2.3224,-1.0568999999999997,-5.9389,6.6891,-3.7597000000000005,-5.0202,-2.1991,-7.327500000000001,-4.4433,-8.5488,-4.6212,-1.4496000000000002,-1.1221999999999999,0.5309999999999999,1.1075,-4.9613000000000005,-1.82,-1.6926
NP_001035362.3,-1.9887000000000001,-1.0178,-1.0857999999999999,-4.4353,-3.6647999999999996,-1.5675,-1.446,-2.9633,NA,NA,NA,NA,-3.1796999999999995,-0.24680000000000002,0.2188,-3.3604000000000003,NA,NA,NA,NA,-1.6088,-2.1768,-0.6236999999999999,0.3325,NA,NA,NA,NA,NA,NA,NA,NA,1.6897000000000002,-0.6719999999999999,-3.4151,-3.0778,-5.8733,-4.322699999999999,-1.5876000000000001,0.5432,-2.5389999999999997,-3.0493,0.2984,NA,NA,NA,NA,NA,NA,NA,NA,0.10999999999999999,0.5775999999999999,-0.5141,-2.6621,-1.6389,-2.3462,-1.1841,-2.6020000000000003,NA,NA,NA,NA,-1.6206,-2.2582,-0.28600000000000003,-1.8346,-2.6236,-3.0911999999999997,-3.0873,4.3495,-2.4648000000000003,-0.5328999999999999,-2.3292,-0.8598,-3.9031000000000002,-2.6451,-1.6559000000000001,-1.4775999999999998,-2.5007,-2.4050000000000002,-2.6624,-1.958,-3.5814,0.30689999999999995,-1.6174,5.2899,-2.3715,-2.0735,-1.1712,1.6872,-1.6435,NA,NA,NA,NA,NA,-1.2671000000000001,-4.4834000000000005,-1.2105000000000001,-0.34019999999999995
NP_001177411.1,-2.4534000000000002,-1.7441,0.5498,-2.1079,-2.6064999999999996,-0.7702,-1.3677,-2.4981,-3.1811,-3.6578,-4.722099999999999,-3.873,-2.5143999999999997,-1.0974,-1.7492,-3.0345,-0.3489,-0.4118,4.4241,-1.1651,3.5479,-2.0118,2.1317,-0.6129,4.3687,1.7485,-0.8603999999999999,-0.311,0.3961,-1.1875,-1.549,-1.4281000000000001,-4.3548,1.4184,-0.5343,0.3233,-4.556,-1.8388999999999998,5.6665,1.7304,-3.2813,2.3358,-0.2451000000000001,0.5017,-1.5233,-1.5704,1.0186,NA,NA,NA,NA,-1.4223,-1.9927000000000001,-1.3281999999999998,-2.3569,-0.9675,-0.19399999999999998,0.6074999999999999,-0.5022,NA,NA,NA,NA,-4.8429,-2.4423,-1.4081000000000001,-1.8855000000000002,-1.3242999999999998,0.8616999999999999,-3.3174,-1.0466,-4.6501,1.512,-2.3406,-0.8654000000000001,-2.5751,-3.5017,-2.8533,-1.0979999999999999,-0.7116,-1.9898,-0.6872,-0.23500000000000004,-2.467,0.9737,-1.6482999999999999,NA,-0.7433,-2.6775,-1.6299000000000001,-0.32120000000000004,-4.567200000000001,0.2681,-0.5196000000000001,2.6518,2.0204,-2.4849,-2.3576,-4.8965000000000005,-3.9576000000000002,-2.5103
NP_071920.1,-3.7360999999999995,-0.8566,-0.33079999999999987,-5.2645,2.575,-0.7604,-2.6708,0.14249999999999996,-1.1996,-2.9973,0.18080000000000007,-2.3673,-4.1573,-2.8792,1.5335999999999999,-4.284,-2.7851,-2.3176,-2.7424999999999997,-3.9248,-5.4439,-0.8605,-3.3493,-3.0052,NA,NA,NA,NA,NA,NA,NA,NA,-1.0547000000000002,-5.8707,0.35439999999999994,NA,NA,NA,NA,-4.7475000000000005,-1.1509,-1.7434,3.0816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.4579,1.2444,-6.4658999999999995,-8.7638,-5.2766,-4.6161,-8.7395,-7.58,4.5548,-4.6988,-3.7682,-5.8301,-4.4196,-4.512700000000001,-7.9414,-0.6602,-3.3365,NA,NA,NA,NA,-2.3966000000000003,-4.1171,-2.1882,-2.4905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NP_037541.1,-5.366899999999999,-4.8481000000000005,0.43600000000000005,-1.157,4.2101,-3.0779,-1.2013,0.1717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.332000000000001,-4.1714,6.306900000000001,0.15539999999999998,NA,NA,NA,NA,NA,NA,NA,NA,3.5884000000000005,7.5572,-5.9437999999999995,6.7701,-5.1551,-3.8453999999999997,-0.12009999999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.93,-2.1021,0.34330000000000005,-1.4053,1.1171,-0.0807,-1.4506999999999999,6.3181,NA,NA,NA,NA,5.3216,-0.43030000000000035,-0.36840000000000006,-0.07129999999999992,NA,NA,NA,NA,NA,2.7308,-1.6774,4.363300000000001,-4.1005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NP_001137290.1,-5.9838000000000005,-3.8117,-6.3949,-5.5753,-1.549,4.0128,-0.08250000000000013,-2.1595,-2.9032999999999998,-3.5037000000000003,-2.7745,-4.086,-3.8169,-2.3474,-1.8778000000000001,-3.607,-1.3217,-1.3769,2.5109,-2.0695,1.8204000000000002,-0.6199,1.3656,-2.2070999999999996,-1.5098,-2.2738,-3.0175,-0.3444,-3.1529000000000003,-1.5468,0.1325,-4.8476,NA,NA,NA,-2.3072,-4.810700000000001,-4.852200000000001,-1.408,-1.9359,-8.4626,-5.3102,-5.7933,-2.3009999999999997,-1.2399,-1.9223999999999999,-0.12080000000000002,NA,NA,NA,NA,-2.2211,-3.1391,-1.2957,-3.6048,-2.975,-0.9422000000000001,-0.9738,-0.7042,-2.0719,-0.877,-1.0249,-0.6556,-1.4265999999999999,1.0051,-1.8733,-4.329000000000001,-0.16809999999999992,0.1632,-0.7419,-1.1823000000000001,-1.1404999999999998,0.18219999999999992,-2.7207,-2.2886,-1.3034,-0.5138,-8.766,-3.9614,-6.4661,-7.5286,-0.7029,-3.0821,-2.203,2.6262,-3.1479,2.5237,-0.9556,-3.1584000000000003,-2.6649000000000003,-5.8332999999999995,-2.8595,-0.12079999999999991,-1.9653999999999998,-1.7824,0.8392000000000002,-0.7051000000000001,-2.8879,0.4951,-2.7589,-3.5044
NP_000233.1,-5.6073,-0.8091999999999999,-1.117,-3.6571000000000002,-3.8235,-5.0963,-3.4237,-2.8449999999999998,-2.8747000000000003,-4.4928,-3.9523,-3.7259,-2.5164,-3.1057000000000006,-2.3764,-2.2114,0.11950000000000005,-1.4411,-0.3212999999999999,-1.4691,-4.7969,-3.0186,-0.9298,-4.3904,-2.8788,-2.4905,-2.0737,-4.9149,-4.2853,-3.7175999999999996,-6.5182,-4.992500000000001,-4.1554,-5.1685,-2.0984,-3.8148999999999997,-4.9738,-4.3573,-3.3014,-0.7786,-4.2543,-2.7755,-5.4912,-3.0403,-7.3406,-2.6344000000000003,-1.5418999999999996,-5.8315,-1.8138,-2.271,-7.051,-3.5618000000000003,-2.2624,-5.8048,-6.2689,-1.6239,-2.4501,-2.8849,-3.9042000000000003,-2.6832,-4.9824,-3.9686000000000003,-3.221,-4.857799999999999,-3.291,-0.8308,-3.7824,-0.3183,-1.7226000000000001,-3.3966000000000003,-4.3379,-4.243600000000001,-0.3829999999999999,-4.2185,-3.8350999999999997,-3.0452000000000004,-2.9163,-1.7812000000000001,-2.5492,-4.1855,-3.7625,-1.6268,-2.7504999999999997,-0.6915999999999998,-4.3506,-3.6414,-1.2787000000000002,-3.6186,-8.3494,-3.5772,-2.0984,-7.3291,-2.0229,-1.8859,-4.6311,-4.6141,-2.1129,-3.0198,-1.5145,-2.2756,-2.9202
NP_000122.1,-3.8628,-2.2459,-2.2573000000000003,-2.6822,-0.8834,-1.7732999999999999,-1.2382,-1.4094,-2.3257,-4.1144,-3.5702999999999996,-4.0602,-3.0315,-2.0955,-4.85,-3.4184,-1.4304000000000001,-2.7839,-0.8519999999999999,-2.5681,-4.6279,-4.3902,-1.7005,-3.8097,-3.4285,-2.299,-1.2059,-2.0602,-3.6227,-0.9102999999999999,-2.9067000000000003,-3.4239999999999995,NA,NA,NA,-5.0771,-5.5847,-2.7626,-1.1549,0.3316,-4.7069,-1.1358,-4.9112,-3.5544000000000002,-4.8874,-3.2843,-2.2735000000000003,-4.1813,-2.0964,-2.2231,-5.466600000000001,-1.9097,0.4555,-2.1122,-3.7721999999999998,-2.0123,-2.2077,-1.4716,-2.0612,-2.7511,-2.0212,-4.9511,-3.4435,NA,NA,NA,NA,-1.0852,-1.1901000000000002,-4.8994,-2.5416,NA,1.0499,-4.5279,-3.3197,-4.4878,-3.1658,-4.6126,-4.2499,-3.23,-1.273,-3.412,-1.3612,-1.7559999999999998,-4.0239,-5.4143,-0.7028000000000001,-2.4433,-8.5424,-1.387,-2.2013,-4.7911,-3.8290999999999995,-1.5656999999999996,-2.9427,-4.2883,-2.8883,-3.3369,-1.8840000000000001,-0.14050000000000007,-0.1712
NP_690850.2,-2.8482,0.42880000000000007,-1.9236,1.0128,-2.5775,-0.22110000000000007,-1.0288,0.9199999999999999,-2.2124,-0.28790000000000004,-0.32219999999999993,-0.46649999999999997,0.13649999999999995,-1.1498,-0.6373000000000001,-4.3352,1.4566000000000001,-3.0034,6.2524,1.9773,-0.13190000000000013,-1.873,0.0040000000000000036,-0.1289,-2.5029000000000003,-0.3414,-0.3599,0.39170000000000005,-0.433,-0.5789,0.6067,0.15239999999999998,5.6104,-0.5654,0.30310000000000015,-1.1106999999999998,-1.2873999999999999,-4.406,1.0626,-2.9629,-1.1479,-2.8937,-2.1506999999999996,-0.9645,1.3964,-2.4838,2.6388,0.21730000000000005,1.2713,-1.6324,2.7226999999999997,0.021999999999999992,1.2336,0.5722,-3.3176,-1.8727999999999998,-2.7134,-1.1901000000000002,-1.6512,-2.1581,-2.0667,-1.7851,2.6353,1.2718,1.6914,0.26680000000000004,-0.07110000000000001,-2.7298,-1.1997,-1.7455,1.5253999999999999,-2.1755,1.9342,-0.9008,0.6604,-0.8546,-2.0399,-2.7683,-3.2172,-3.4048,-3.4263000000000003,1.3481,3.2232,-1.6784,-1.6582999999999999,0.4073,5.3221,-1.2675,-1.7286000000000001,3.3529,2.8166,-0.9067999999999999,-2.9901,0.6756000000000001,0.5693999999999999,-1.6192000000000002,-0.21360000000000007,0.3148,-0.9574999999999999,0.5762,-0.8752
NP_001281276.1,NA,NA,NA,NA,5.0789,1.1297,1.108,4.4007,-0.8910999999999999,-2.0342000000000002,1.0495,-0.5177,0.1440999999999999,-0.6253,1.4832,-2.2931,NA,NA,NA,NA,0.5395999999999999,-0.8658,2.1250999999999998,1.1761,2.1854,5.4754000000000005,1.5153999999999999,2.3467000000000002,3.086,1.7627000000000002,1.7187,1.6708999999999998,1.2765000000000002,1.8495,-1.1934,NA,NA,NA,NA,1.6106,0.5524,3.4681,0.5497000000000001,NA,NA,NA,NA,NA,NA,NA,NA,2.9215,2.2504,0.21459999999999999,-2.1755,5.9904,3.0585,2.1409000000000002,3.0639000000000003,1.9631,2.3568,9.600999999999999,6.917,1.2705,-0.29919999999999997,1.0386,2.8613,0.9272,2.0707,-0.7615999999999996,-0.6313,-2.1915,4.6915000000000004,0.26699999999999996,0.7687999999999999,-0.33230000000000004,-1.8595,0.9240999999999999,0.06409999999999999,-1.5405,-2.0071,1.9316,5.7745,2.1113,0.0998,-0.14230000000000004,10.2123,-0.8129000000000001,0.8097000000000001,1.0442,0.8810999999999998,0.08450000000000002,NA,NA,NA,NA,NA,4.248100000000001,-0.972,2.1573,5.4608
NP_001274687.1,-2.4545,1.0072,-2.5964,4.1238,2.3436,3.1238,1.4778,2.2946999999999997,0.47900000000000004,-0.7607,-1.3858,-0.392,1.4228,0.5018,0.9146,-0.1794,0.9155,-0.7241,4.0599,0.9403000000000001,-0.8733,-1.8331,1.3807,0.5066,-1.6611,-0.6174999999999999,-1.1448,0.40149999999999997,-0.2657999999999999,1.3117,0.1541,0.16039999999999988,-4.9879,-2.367,-1.6903000000000001,1.2953,-5.647,-3.9801,1.9674,NA,NA,NA,NA,2.7733,0.5321,-1.2525,3.334,NA,NA,NA,NA,-0.05979999999999999,-1.1752,-1.1493,-2.9059,-0.37049999999999994,-1.2582,-3.3727,-1.8868,0.9371000000000003,0.1321,0.7301,3.6861,-5.947900000000001,0.6963000000000001,-10.573799999999999,0.25139999999999996,NA,NA,NA,NA,NA,1.1246,-0.6571,2.5304,-0.17820000000000003,-2.3507,-1.9702,-2.1326,-3.2256,-2.0127,-0.027499999999999858,-0.16870000000000007,-1.5402,0.7034,0.47060000000000013,3.7136,0.8883,-2.617,-2.8598,-0.6063,-4.0094,NA,NA,NA,NA,NA,NA,NA,NA,NA
NP_002414.1,-0.7927,-1.154,6.9416,5.9135,3.9471,2.9945,-2.8358,5.2593,-3.9517,-1.4429,1.1278,-0.017999999999999905,-0.6275999999999999,6.579700000000001,3.3574,-0.8025000000000002,1.0532,4.3151,0.9282999999999999,2.5911,-1.1398,-0.9904000000000002,-0.5437999999999998,3.0444,4.5931,4.7725,-1.9245,-2.0921999999999996,-0.3426,-0.5033,2.1359,6.1522,-3.5606999999999998,9.2209,1.5007000000000001,-1.7463,9.5328,-0.4579,-2.8289999999999997,1.8088000000000002,5.8729,-0.4338000000000002,0.006199999999999983,8.3644,-2.0799,-3.1917999999999997,2.0231,4.6408,2.6074,4.7597,0.6697000000000002,7.4,1.5328,0.14880000000000004,3.981,8.9168,2.755,-3.2119,2.4859999999999998,2.0372,2.4482999999999997,5.6337,-1.0787999999999998,7.1815,-1.126,-2.3067,2.0065999999999997,8.615,1.5797000000000003,-1.7820999999999998,-1.2315,3.0204999999999997,14.9049,-1.8768999999999998,-0.5216000000000001,2.3443,-1.2942,3.9132000000000002,-0.7918000000000003,0.7730000000000001,-0.5501,0.24910000000000032,-0.9039000000000001,3.4624,5.9111,-2.7904,4.3843,-0.8703,-0.6930000000000001,2.6414,2.1458999999999997,-0.11850000000000005,-0.6451,-0.7387999999999999,2.9667,3.3947000000000003,3.8534,-0.8916,2.5271,1.9383,2.0651
NP_000387.1,2.5671000000000004,-0.6652999999999999,0.3279000000000001,7.3778,-0.7215,1.7172999999999998,-4.2839,3.2590999999999997,0.3972000000000002,0.06540000000000012,-2.064,1.8654,-1.4558,1.4577,2.5869,0.7951000000000001,1.2746,0.5518000000000001,1.3686,-4.520300000000001,-1.4957,0.1759,-7.4062,-2.2942,1.5099999999999998,-2.3160000000000003,0.8133,-0.5431,2.5806,0.044600000000000084,1.5151,6.1905,0.5357,1.1023,-2.1819,3.2729,3.2561,-1.5800999999999998,-0.27649999999999997,1.7908,0.8512,1.5462,1.0629,2.4528,-1.71,0.3186,-0.252,-2.1928,3.8873,-1.976,3.1313,2.6433999999999997,0.35539999999999994,0.5335,-7.1639,3.7079,1.4136000000000002,1.7915,-4.9617000000000004,0.9041000000000001,0.8859999999999999,2.98,3.8211,3.561,2.1864,2.2749,2.3049,0.7634000000000003,4.4456999999999995,7.5522,1.9809,0.38290000000000024,-1.1043999999999996,-3.2102,-2.115,0.9268000000000001,-0.05889999999999995,-1.5911,1.0779,1.7922999999999998,-1.0231,-2.5211,0.4384,1.8682999999999998,1.7257,-2.775,1.274,-3.6753,5.4859,3.0699,1.5312999999999999,1.2646000000000002,0.3980999999999999,2.0904,1.6179,2.3247999999999998,2.2875,0.006000000000000005,-3.2859000000000003,0.25160000000000005,-0.2227
NP_001258.2,-4.1602,-2.0358,-8.947,-3.9029000000000007,1.2373,-0.1844999999999999,-2.208,-4.2341999999999995,-0.5905,3.0311999999999997,-0.5381,-1.8376000000000001,-0.49960000000000004,8.7728,2.5175,0.29610000000000003,NA,NA,NA,NA,-2.8581,-2.8420000000000005,-1.6987999999999999,-0.5013,9.6405,-4.1149,-1.8782,-1.9139,-6.4804,-1.0232999999999999,-2.9194,-2.6952,1.3033000000000001,-0.34189999999999987,-3.3850000000000002,NA,NA,NA,NA,-1.4183,1.4443000000000001,0.6461000000000001,0.4328000000000001,0.8772999999999997,-3.8897999999999997,-4.6699,3.0321,NA,NA,NA,NA,NA,NA,NA,NA,3.3952999999999998,-2.5282999999999998,-1.924,0.6528,-4.1518,-0.8017000000000001,3.8314000000000004,-0.26639999999999997,-3.0271000000000003,-0.9395000000000002,-0.8315999999999995,-2.5,-2.8407,-7.3511,-4.8709,-5.4103,-4.3215,-2.0195,-3.4415,-5.3883,6.1159,3.8447,-2.5863,-0.9218,-3.4451,NA,NA,NA,NA,-2.2986000000000004,-0.3338000000000001,4.8392,-2.2057,0.8691000000000002,8.321499999999999,-1.7761,-0.8837,-3.2573,-0.845,2.8638,-1.2376999999999998,-1.0686,-4.3987,-2.2436000000000003,-0.4062999999999999,-5.618
NP_001889.2,3.5921,-0.7728000000000002,10.8392,4.2372,2.1689,1.2315,-0.8622,2.9676,4.147,-4.2111,-1.4135,1.8803,5.7179,4.1728,7.6228,0.05860000000000021,-1.6507,9.3274,-1.2895,-1.1934,NA,NA,NA,NA,7.8093,-2.2592000000000003,-0.4834999999999998,4.9938,NA,NA,NA,NA,-2.8303000000000003,6.0992,0.39659999999999995,5.771,3.0568999999999997,-0.8929999999999998,2.3167,2.3388,1.9173,1.7527,2.2946,10.0518,-1.9050999999999996,1.0583,3.1955,-2.6052,3.6683000000000003,1.7581,-1.7163999999999997,12.8412,0.06420000000000003,2.2539,3.1816,5.6972,0.04369999999999985,-1.4911,6.8902,1.2695999999999998,1.8779999999999997,6.8404,1.9748999999999999,4.697900000000001,3.9539999999999997,0.4607000000000001,6.111800000000001,NA,NA,NA,NA,NA,5.286,0.9562999999999997,-1.3792999999999997,2.7261,-0.2972999999999999,1.6029,-2.1902000000000004,-1.7796,3.4674,6.6537,3.3782,3.503,4.4313,-0.10150000000000015,5.074400000000001,0.9361,4.5062999999999995,0.5692999999999999,1.4870999999999999,2.4292,NA,NA,NA,NA,NA,NA,NA,NA,NA
NP_647475.1,-1.6678,-5.7012,-3.467299999999999,6.0376,0.16399999999999992,-0.4085,6.0625,5.7847,-0.4912000000000001,0.21870000000000012,3.7046,4.7782,7.1144,6.0233,0.40700000000000003,-1.1375000000000002,4.0682,0.9773999999999999,5.1463,2.3966000000000003,2.3850000000000002,-2.6132,4.0680000000000005,3.5129,4.5870999999999995,2.5379,1.6966999999999999,3.4226,1.8226,4.1069,1.1952999999999996,2.8459000000000003,-2.9334,4.3542000000000005,-3.1007000000000002,4.6747000000000005,1.9962000000000002,-2.3316,1.8176,0.8453999999999999,-1.7557999999999998,3.5683,-0.7490000000000001,3.2449,-0.6697,-3.7693000000000003,5.3342,0.6565,0.5066999999999999,-0.11309999999999998,-2.2004,-0.1028,3.9028,-0.5996000000000001,0.5117999999999998,-1.0120999999999998,2.7879,-0.245,5.1739,1.827,-4.1708,2.4049,0.8114,-1.4431999999999998,1.1690999999999998,4.7905999999999995,-3.0368,3.9156,1.0457,-1.7574999999999998,-3.465,-2.4977,6.657900000000001,5.0901,-1.2152,2.8171,-3.8076,-0.1280000000000001,2.0175,1.6087999999999998,6.1477,-0.6122999999999998,-0.01419999999999999,1.7837,0.1572,-1.2417999999999998,-3.3296,1.472,-2.9743000000000004,0.334,-2.4485,-2.5732999999999997,-4.1537,-0.46270000000000006,-0.2735000000000001,3.001,4.282299999999999,5.8861,4.6729,0.7868999999999999,-0.7468
NP_006601.2,-7.5473,-4.1808,-2.0825,-7.1678,-5.9191,-6.4281,-4.6949000000000005,-5.4116,-6.781000000000001,-3.0202,-4.8233999999999995,-4.9608,-4.8903,-3.968,-3.3017,-7.3208,-2.1116,-2.1924,-2.701,-2.8575,-3.8152,-5.4086,-1.6609,-3.5911,-2.9773999999999994,-2.0641,-4.7054,-4.2778,-2.73,-4.234,-5.8017,-6.3094,-2.9486,-3.7339,-3.3213,-3.4119,-3.0736,-4.3068,-3.1444,-1.2868000000000002,-5.3724,-3.1436,-5.8992000000000004,-4.6194,-6.6774000000000004,-5.798299999999999,-1.5504,-2.7555,-1.7608000000000001,-3.0825,-7.3453,-4.2579,-2.0458,-5.0440000000000005,-4.2275,-4.7142,-2.9370000000000003,-4.2741,-2.882,-3.4663000000000004,-5.404999999999999,-5.4639,-4.122999999999999,-5.5087,-4.9717,-2.544,-5.334899999999999,-3.7234,-4.1228,-5.329,-4.1703,-5.8466000000000005,-1.2072,-6.1661,-3.5176,-4.853400000000001,-4.8648,-5.9940999999999995,-4.122,-4.6119,-4.7342,-2.7833,-5.1819,-3.9214,-6.1373,-4.4277,-1.2119,-4.1756,-9.2784,-3.5705999999999998,-4.0013,-8.2076,-3.7824999999999998,-2.4321,-4.7418,-4.4519,-6.8108,-2.3485,-2.7033,-2.6359,-4.4063
NP_001819.2,-3.2079,-1.5753,6.2356,-2.028,-3.4676,-3.8800999999999997,-1.3753000000000002,-0.4114000000000002,-2.9871999999999996,-2.3549,-0.9886,-1.7206,-2.2287,-1.4324999999999999,-0.1046999999999998,-0.9861,-3.3726000000000003,-2.1086,-3.3734,-2.761,0.7143000000000002,0.25329999999999997,-0.364,-4.7847,-1.5447,-3.8114,-4.4802,-1.9214000000000002,-1.8060999999999998,0.9785999999999999,-2.3737,-4.6858,1.9953000000000003,-0.8501000000000001,-2.4825,-1.6441,-4.268,-2.9791,0.1985,-2.7217000000000002,-0.1342000000000001,0.9377000000000002,-4.079,-3.3529,-2.8825,1.3333,-3.1527000000000003,-3.2582,-1.6547,-4.3559,1.2959,-3.1649,-1.7608000000000001,0.9967000000000001,-1.5791000000000002,1.8054000000000001,-2.9327000000000005,-0.7112000000000003,-0.24289999999999967,-1.0801000000000003,-5.078,-2.5806,-1.965,-1.7068999999999999,2.807,-0.3554,-3.2899,-1.3187,-2.4403000000000006,1.7583,-3.4957000000000003,-3.0303,-2.1782,-0.16989999999999994,0.8650999999999998,-1.7328000000000001,-0.6965000000000003,1.9819,-2.689,0.01739999999999986,-6.5586,1.1396000000000002,-5.7554,-1.7227000000000001,-1.6091000000000002,-2.3839,-3.3579,-4.4557,-1.2975999999999999,-1.0264,-2.4547000000000003,-4.2162,0.13450000000000006,4.6694,-3.619,1.0126,0.9850999999999999,-6.6817,-1.3554,-5.4848,-1.0779999999999998
NP_009122.2,-13.1829,1.0429,-8.1305,-15.1312,-3.0758,-3.0941,-1.5869,-3.0844,-12.106,4.595400000000001,-12.299499999999998,-17.9293,-3.6808999999999994,-5.4954,0.8501999999999996,-1.1793999999999993,-8.2987,-6.7233,-6.4277,-1.5453,4.4843,-2.7032000000000003,0.8179000000000001,-8.2965,-4.2634,0.21969999999999956,-2.1332000000000004,-5.7078999999999995,-7.6326,0.30380000000000007,-2.4385000000000003,-3.1769999999999996,0.24140000000000006,-6.145099999999999,-4.7567,NA,NA,NA,NA,-4.7342,-4.8181,3.0765999999999996,-4.5628,-0.20789999999999997,-3.0617,-5.8116,-1.1424000000000003,NA,NA,NA,NA,3.489799999999999,2.237499999999999,-4.751600000000001,-6.271599999999999,-5.8743,-6.764,-6.581300000000001,-6.725999999999999,-5.3668,-6.4236,-4.336,0.5547,-6.3655,-4.043,-5.646400000000001,5.481300000000001,NA,NA,NA,NA,NA,-8.194199999999999,14.908100000000001,2.8410999999999995,-0.4748999999999999,2.2641999999999998,-8.2337,-5.1517,-6.2330000000000005,-4.5766,8.017800000000001,-2.515,-5.2486,-4.7928999999999995,NA,NA,8.361500000000001,-9.7952,-2.0753000000000004,-9.2082,-7.165799999999999,-9.8124,5.02,-1.6404000000000003,-2.4372,-11.421899999999999,-1.4364,2.7504000000000004,-2.5033,-1.2594
NP_002951.1,-10.906099999999999,-5.912100000000001,-2.4702,-5.9741,-3.9413,-1.1242,-0.9182999999999999,-2.6752000000000002,-7.6712,-4.693,-3.5065,-3.4206000000000003,-1.4129999999999998,-11.6157,-6.228,-2.5477,-4.9694,-10.682400000000001,-5.2415,-11.3884,-3.9703,-2.6014,-6.989000000000001,-5.2136,-6.8179,-2.4804999999999997,-2.7072000000000003,-2.1017,-5.3677,-6.3072,-5.2041,-7.4397,-4.0783,-10.11,-3.9774999999999996,-9.3934,-8.7189,-11.811499999999999,-4.3217,-6.476,-4.6812000000000005,-5.8213,-6.1763,-3.9242,-1.5705,-10.199,-4.5625,-3.8844000000000003,-7.6086,-5.6221,-2.4558,-7.9785,-6.1807,-9.7487,-9.3545,-12.1213,-6.9723999999999995,-6.901199999999999,-1.9064,-1.7700999999999998,-9.007299999999999,-11.7251,-4.1055,-11.0352,-8.9759,-7.4584,-9.7363,-5.8254,-3.2395,-10.985900000000001,-4.3957999999999995,-8.4455,-1.0517000000000003,-9.1557,-2.3733999999999997,-8.617799999999999,-1.5657999999999999,-7.3927000000000005,-5.7236,-6.950699999999999,0.07430000000000003,-3.9925,-8.3483,-8.8387,-7.9147,-8.0817,-5.0627,-0.4216,-6.5423,-4.782,-12.2605,-10.5822,-8.4687,-5.8036,-2.5189,-5.212400000000001,-3.755,-3.6965,-2.098,-7.340999999999999,-3.2032
