dc_pair,d,z,mean,sd
DB12582_richest,1.0,-0.45486575753918884,1.199,0.4374917142072522
DB12582_rich,1.0,-0.3710207915451864,1.154,0.41507107825046063
DB01754_poor,1.0,-0.1528762057284942,1.053,0.34668573665497115
DB01754_poorest,1.0,-0.23529411764705904,1.08,0.33999999999999997
DB01754_richest,1.0,-0.40430579269803363,1.155,0.3833731863341514
DB01754_rich,1.0,-0.2171311091625075,1.088,0.4052850848476909
DB01752_poor,1.3,-0.8817616841880193,1.4232,0.13972029201229147
DB01752_poorest,1.3,-0.9637486701652278,1.4305999999999999,0.13551250864772596
DB01752_richest,1.5,0.11837699097805611,1.4834,0.14022995400412855
DB01752_rich,1.4,-0.4484220373955331,1.4598,0.13335651465151602
DB01750_poor,1.0,0.272238601356867,0.931,0.25345413786324344
DB01750_poorest,1.0,0.2570954706397106,0.938,0.24115555146004825
DB01750_richest,1.0,0.21970905662721785,0.947,0.24122810781498907
DB01750_rich,1.0,0.2355389427987953,0.942,0.2462437816473748
DB12589_poor,2.0,2.9511187394554246,1.036,0.32665578213158875
DB12589_poorest,2.0,2.943700458642226,1.033,0.3284980974069713
DB12589_richest,2.0,2.3982654307028977,1.108,0.3719354782754665
DB12589_rich,2.0,2.7724459744092766,1.043,0.34518256039377193
DB11166_poor,0.5,-2.4435486382608484,1.3725,0.3570626695693629
DB11166_poorest,0.5,-2.4456271747332665,1.3545,0.34939912707389525
DB11166_richest,0.5,-2.484010920557802,1.4095,0.3661417075395809
DB11166_rich,0.5,-2.5346680898010474,1.399,0.3546815473068763
DB16353_poor,1.0,-0.3181947173044453,1.129,0.4054121359801652
DB16353_poorest,1.0,-0.3066755680368262,1.14,0.45650848842053315
DB16353_richest,1.0,-0.44377280645735556,1.202,0.4551878733006845
DB16353_rich,1.0,-0.3884054715497718,1.177,0.455709337187642
DB00087_poor,1.7142857142857142,0.48543379204595455,1.6197142857142859,0.1948183874320713
DB00087_poorest,1.7142857142857142,0.3825616668872943,1.6365714285714286,0.2031418525191152
DB00087_richest,1.5714285714285714,-0.6839496263752769,1.7065714285714284,0.1975918283033104
DB00087_rich,1.7142857142857142,0.29472620812758743,1.6574285714285715,0.19291512355945342
DB00086_poor,0.5,-2.185185185185186,1.09,0.26999999999999996
DB00086_poorest,0.5,-2.304571808089992,1.1135,0.2662099735171468
DB00086_richest,0.5,-2.2685994203665913,1.182,0.300626013511805
DB00086_rich,0.5,-2.0705191134589724,1.1175,0.2982343876886098
DB00081_poor,1.5,0.34896327029526925,1.3725,0.3653679652076794
DB00081_poorest,1.5,0.38730443587289204,1.362,0.35630885478752844
DB00081_richest,1.5,0.17020197939244938,1.4375,0.36721077053920953
DB00081_rich,1.5,0.2778850071883644,1.4,0.35986108430893166
DB00083_poor,1.0,-0.41238843285821725,1.1195,0.28977534401670546
DB00083_poorest,1.0,-0.4071593702005236,1.115,0.28244468484997204
DB00083_richest,1.0,-0.6264964617757236,1.1905,0.30407194872266663
DB00083_rich,1.0,-0.5392336345260261,1.162,0.3004263636900064
DB00082_poor,1.0,-0.313112145542575,1.1,0.31937438845342625
DB00082_poorest,1.0,-0.3206701227966152,1.104,0.3243208288099918
DB00082_richest,1.0,-0.42678905622278723,1.167,0.39129400710974355
DB00082_rich,1.0,-0.3583087432179112,1.128,0.3572338169882577
DB00089_poor,2.0,0.28649186545314653,1.872,0.44678406417418254
DB00089_poorest,2.0,0.3007003121807331,1.861,0.46225425903933
DB00089_richest,2.0,0.19175209983818892,1.919,0.42242040670403225
DB00089_rich,2.0,0.29571926339779464,1.864,0.4598956403359354
DB01132_poor,1.0,-1.6550547254527104,1.4035,0.24379858490155354
DB01132_poorest,1.5,0.3990350683856749,1.403,0.24308640439152496
DB01132_richest,1.0,-1.810452305955363,1.4295,0.237233534728967
DB01132_rich,1.0,-1.6947627545209052,1.4195,0.2475272712248087
DB01130_poor,0.0,-2.4682379507576417,0.859,0.3480215510568275
DB01130_poorest,0.0,-2.4185357281820647,0.854,0.3531062163145815
DB01130_richest,0.0,-2.7472418879388067,0.885,0.3221412733568923
DB01130_rich,0.0,-2.6579157490470346,0.876,0.3295815528818322
DB01131_poor,1.0,-0.9750717742909013,1.501,0.5138083300220034
DB01131_poorest,1.0,-1.0009628695737312,1.516,0.5155036372325611
DB01131_richest,1.0,-1.1257527151570916,1.582,0.5169874273132761
DB01131_rich,1.0,-1.0862134413586142,1.553,0.509108043542822
DB01136_poor,1.2941176470588236,-0.44629887622170755,1.3456470588235292,0.11545942530921224
DB01136_poorest,1.3529411764705883,0.04078088379166475,1.3484117647058822,0.11106703297175444
DB01136_richest,1.2941176470588236,-1.05664463812876,1.4151176470588234,0.11451342829343447
DB01136_rich,1.3529411764705883,-0.19973642113414203,1.3759411764705882,0.11515175784867608
DB01134_poor,1.0,-0.4386812225269491,1.181,0.41260029083848204
DB01134_poorest,1.0,-0.45837963949983473,1.195,0.42541156542811576
DB01134_richest,1.0,-0.5359433880822626,1.245,0.4571378347938398
DB01134_rich,1.0,-0.4868837717350149,1.218,0.44774546340527005
DB01135_poor,2.5,2.0958021111979668,1.7835,0.34187388025410775
DB01135_poorest,2.5,2.082361189302291,1.778,0.3467217904891471
DB01135_richest,2.0,0.5305604138425242,1.82,0.3392639090737475
DB01135_rich,2.5,2.082402286245835,1.812,0.33038765110094537
DB01138_poor,1.75,1.7579598078250545,1.37,0.21615966321217286
DB01138_poorest,1.75,1.662090212869697,1.3765,0.22471704430238484
DB01138_richest,1.75,1.3548452270217752,1.438,0.23028460651984534
DB01138_rich,1.75,1.5483926987440897,1.40575,0.22232732063334007
DB00663_poor,0.0,-2.4682379507576417,0.859,0.3480215510568275
DB00663_poorest,0.0,-2.4185357281820647,0.854,0.3531062163145815
DB00663_richest,0.0,-2.7472418879388067,0.885,0.3221412733568923
DB00663_rich,0.0,-2.6579157490470346,0.876,0.3295815528818322
DB07369_poor,0.0,-2.921255336820422,0.905,0.30979832149319336
DB07369_poorest,1.0,0.2689518758240545,0.927,0.2714240225182731
DB07369_richest,1.0,0.2112267542815401,0.938,0.2935234232561347
DB07369_rich,1.0,0.2135456085460525,0.948,0.24350770008359082
DB07368_poor,1.0,-0.8391820719466606,1.455,0.5421946145066364
DB07368_poorest,1.0,-0.8207048061419557,1.434,0.5288137668404634
DB07368_richest,1.0,-1.1018421763917055,1.562,0.5100548990059796
DB07368_rich,1.0,-1.0226327033349816,1.521,0.509469331756093
DB00666_poor,3.0,2.3263066188646233,1.961,0.44663071994657955
DB00666_poorest,3.0,2.1810605959528706,1.945,0.48370962363798387
DB00666_richest,3.0,2.2032632461961588,2.0,0.4538722287164087
DB00666_rich,3.0,2.1928600031256273,1.967,0.4710743041177262
DB00669_poor,2.0,0.7637613302586528,1.81975,0.23600304553119647
DB00669_poorest,2.0,0.6916055083847079,1.83325,0.24110565630030334
DB00669_richest,2.0,0.49522199218652835,1.88025,0.24181074727976834
DB00669_rich,2.0,0.5705786650662928,1.8595,0.2462412434991344
DB00884_poor,1.0,-0.8454978575900501,1.457,0.540509944404356
DB00884_poorest,1.0,-0.8258066604931208,1.437,0.5291795536488536
DB00884_richest,1.0,-1.1062992608993003,1.564,0.5098078069233543
DB00884_rich,1.0,-1.0289543216616497,1.526,0.5111985915473556
DB00887_poor,1.5,0.04107587276125749,1.49025,0.23736561987785848
DB00887_poorest,1.5,0.04411930222575854,1.4895,0.23799107126108743
DB00887_richest,1.75,0.9159098592031035,1.556,0.21181123671797963
DB00887_rich,1.5,-0.08518454870408128,1.51925,0.22597994933179358
DB00886_poor,1.5,0.6726479521028011,1.3185,0.2698291125879489
DB00886_poorest,1.5,0.7193537599857794,1.2975,0.2815026642857932
DB00886_richest,2.0,2.437199866830925,1.3385,0.2714180355098017
DB00886_rich,2.0,2.39889365280549,1.3175,0.2845061510758599
DB00881_poor,2.0,0.7410090253133257,1.616,0.5182123117024529
DB00881_poorest,2.0,0.7281081310359413,1.631,0.5067928570925205
DB00881_richest,2.0,0.6217110957179106,1.699,0.4841477047348257
DB00881_rich,2.0,0.7318526549827779,1.62,0.5192301994298868
DB00880_poor,1.0,-2.068818617875643,1.5843333333333331,0.28244783195800566
DB00880_poorest,1.0,-2.0614226930237534,1.5933333333333333,0.28782710859897204
DB00880_richest,1.6666666666666667,0.005104832121805799,1.6653333333333333,0.2611904371228864
DB00880_rich,1.6666666666666667,0.15967947328658244,1.6216666666666668,0.2818145568355979
DB00883_poor,2.0,0.6761315317644707,1.657,0.5072977429478669
DB00883_poorest,2.0,0.6737215368532152,1.68,0.4749736834815167
DB00883_richest,2.0,0.5838950032047413,1.717,0.48467618055769984
DB00883_rich,2.0,0.6680612948648627,1.678,0.4819917011733708
DB00882_poor,1.0,0.3520535383962224,0.9155,0.24002031164049428
DB00882_poorest,0.5,-1.7402916280990643,0.9165,0.23932770420492486
DB00882_richest,1.0,0.11532910634503651,0.974,0.22544178849538965
DB00882_rich,1.0,0.21571256229791202,0.951,0.22715413269408063
DB03283_poor,2.0,1.0207222231381166,1.449,0.5398138568062143
DB03283_poorest,2.0,1.0336978972343174,1.455,0.5272333449242376
DB03283_richest,1.0,-1.1215639192937557,1.565,0.5037608559624298
DB03283_rich,2.0,0.9868389976240525,1.493,0.5137616178735037
DB03280_poor,2.0,0.4384654045165696,1.807,0.44017155746367803
DB03280_poorest,2.0,0.43340297021944474,1.806,0.4476203748713859
DB03280_richest,2.0,0.40320547072894053,1.825,0.4340218888489382
DB03280_rich,2.0,0.40609771170932857,1.833,0.41123107859207336
DB03286_poor,1.0,-0.4335187862808739,1.184,0.42443374041185744
DB03286_poorest,1.0,-0.4416022121890763,1.186,0.42119354221070393
DB03286_richest,2.0,1.6401331959231247,1.217,0.4774002513614755
DB03286_rich,1.0,-0.5203147503002885,1.228,0.4381963030423694
DB04946_poor,1.8181818181818181,1.531727779698219,1.5878181818181818,0.15039463239938272
DB04946_poorest,1.8181818181818181,1.5363917906904896,1.5894545454545455,0.14887301150214907
DB04946_richest,1.8181818181818181,1.1020587058714844,1.663,0.14081084551580547
DB04946_rich,1.9090909090909092,1.8203848615186504,1.635909090909091,0.15006816632935363
DB04947_poor,2.0,1.1061020670797057,1.438,0.5080905431121505
DB04947_poorest,2.0,1.1540892859173928,1.419,0.5034272539304959
DB04947_richest,2.0,0.9952271497692147,1.485,0.5174698058824303
DB04947_rich,2.0,1.073019690828057,1.455,0.5079123940208586
DB04941_poor,1.5,0.023124177520552573,1.4925,0.32433585987368097
DB04941_poorest,1.5,0.02457922593739722,1.492,0.3254781098630137
DB04941_richest,2.5,2.9460473840339194,1.5335,0.3280666852943164
DB04941_rich,1.5,-0.060215666124807915,1.5195,0.323835992440618
DB04942_poor,0.5,-2.2461769039206296,1.1065,0.27001435147043573
DB04942_poorest,0.5,-2.194463801157611,1.0885,0.26817484967833954
DB04942_richest,0.5,-2.208984239877873,1.139,0.2892732272437254
DB04942_rich,0.5,-2.256384639450725,1.1155,0.27278150597135425
DB04948_poor,1.8333333333333333,0.9038830829416014,1.6548333333333334,0.19748129306623224
DB04948_poorest,1.8333333333333333,0.8289400799227239,1.6595,0.20970554753431456
DB04948_richest,1.8333333333333333,0.6319035746931925,1.711,0.19359493795035035
DB04948_rich,2.0,1.5748892034662618,1.6851666666666667,0.19990824284044806
DB08077_poor,2.0,1.0412164827004353,1.455,0.5234262125648658
DB08077_poorest,2.0,1.1125345930377628,1.422,0.5195344069452957
DB08077_richest,2.0,0.9146982873994213,1.518,0.526949712970792
DB08077_rich,2.0,0.9754492272297609,1.477,0.5361632214167622
DB08070_poor,1.0,-0.9522547221818846,1.286,0.30033980755138
DB08070_poorest,1.5,0.7438765630686771,1.2805,0.2950758377095624
DB08070_richest,1.0,-1.254796413318467,1.3375,0.26896793489187515
DB08070_rich,1.0,-1.067070268192068,1.3115,0.29192079405208526
DB08072_poor,1.0,-0.5495800302259911,1.247,0.4494340886047697
DB08072_poorest,1.0,-0.5696201725062362,1.267,0.468733399706059
DB08072_richest,1.0,-0.7231732587667,1.355,0.4908920451586071
DB08072_rich,1.0,-0.6086180002383083,1.289,0.47484629091949326
DB08073_poor,1.0,-0.6337772796238161,1.12,0.18934096228761485
DB08073_poorest,1.25,0.6882552513000078,1.1245,0.18234513977619474
DB08073_richest,1.0,-0.9610451280149271,1.16425,0.1709076870711204
DB08073_rich,1.0,-0.8093676077097052,1.14475,0.17884333227716376
DB08078_poor,1.0,-0.282747777132571,1.089,0.3147681686575058
DB08078_poorest,1.0,-0.27055645400938616,1.083,0.3067751619671971
DB08078_richest,1.0,-0.38820076599313935,1.147,0.37867004106477714
DB08078_rich,1.0,-0.32679877454024026,1.112,0.34271854341427166
DB08079_poor,0.0,-2.921255336820422,0.905,0.30979832149319336
DB08079_poorest,1.0,0.2689518758240545,0.927,0.2714240225182731
DB08079_richest,1.0,0.2112267542815401,0.938,0.2935234232561347
DB08079_rich,1.0,0.2135456085460525,0.948,0.24350770008359082
DB03306_poor,1.0,0.4051473236982858,0.859,0.3480215510568275
DB03306_poorest,1.0,0.43485093904000516,0.839,0.37024181287369473
DB03306_richest,1.0,0.36047677154687613,0.885,0.31902194281898544
DB03306_rich,1.0,0.3779644730092272,0.875,0.33071891388307384
DB06548_poor,2.0,0.5669919359465531,1.7815,0.38536703284012247
DB06548_poorest,2.0,0.5399294822435396,1.7925,0.3843094456294302
DB06548_richest,2.0,0.3446114986440655,1.8735,0.36708003214558
DB06548_rich,2.0,0.43540548658427264,1.833,0.38355051818502345
DB06549_poor,1.0,-0.5920833847294628,1.29,0.4897958758503383
DB06549_poorest,1.0,-0.5516874766991476,1.287,0.5202220679671327
DB06549_richest,1.0,-0.7240995676270015,1.37,0.5109794516416487
DB06549_rich,1.0,-0.6912999130655105,1.351,0.5077391062346882
DB06546_poor,2.0,1.126628545892358,1.427,0.5085970900427961
DB06546_poorest,2.0,1.1422484105779707,1.426,0.5025176613811698
DB06546_richest,1.0,-0.9232110736434019,1.483,0.5231739672422548
DB06546_rich,2.0,1.0646015147712218,1.457,0.5100499975492598
DB03067_poor,1.0,-0.4335187862808739,1.184,0.42443374041185744
DB03067_poorest,1.0,-0.4416022121890763,1.186,0.42119354221070393
DB03067_richest,2.0,1.6401331959231247,1.217,0.4774002513614755
DB03067_rich,1.0,-0.5203147503002885,1.228,0.4381963030423694
DB03064_poor,2.0,-0.27618292121173177,2.152,0.5503598822588724
DB03064_poorest,2.0,-0.2681360670788856,2.153,0.5706058184070681
DB03064_richest,3.0,1.4100400017823305,2.21,0.5602677931132576
DB03064_rich,2.0,-0.3243408183144365,2.182,0.5611381291625084
DB03065_poor,1.0,-0.23312396754153777,1.063,0.2702424837067629
DB03065_poorest,1.0,-0.12108618390982545,1.034,0.2807917377701844
DB03065_richest,1.0,-0.2906251576742822,1.09,0.30967725134404045
DB03065_rich,1.0,-0.25239662021179815,1.077,0.30507540051600357
DB03062_poor,1.0,-0.1457457720325345,1.052,0.35678564993564416
DB03062_poorest,1.0,-0.192568726312933,1.063,0.3271559261269769
DB03062_richest,1.0,-0.30241740500969094,1.119,0.39349587037223155
DB03062_rich,1.0,-0.14176988905237717,1.054,0.3808989367273162
DB06543_poor,0.0,-2.817332024908031,0.898,0.3187412743903745
DB06543_poorest,0.0,-3.3467718195435254,0.924,0.2760869428277984
DB06543_richest,0.0,-3.579161063004565,0.951,0.2657047233302412
DB06543_rich,0.0,-3.676258090522356,0.941,0.25596679472150285
DB03060_poor,1.0,-0.9750717742909013,1.501,0.5138083300220034
DB03060_poorest,1.0,-1.0009628695737312,1.516,0.5155036372325611
DB03060_richest,1.0,-1.1257527151570916,1.582,0.5169874273132761
DB03060_rich,1.0,-1.0862134413586142,1.553,0.509108043542822
DB01421_poor,1.0,0.20455947126538143,0.965,0.17109938632268673
DB01421_poorest,1.0,0.1740417821467736,0.9685,0.1809910218767771
DB01421_richest,1.0,0.039422528176837494,0.9925,0.19024655056005613
DB01421_rich,1.0,0.14692368208517817,0.973,0.18376887658142768
DB11767_poor,1.6666666666666667,0.7562677538054038,1.505,0.21376908621740007
DB11767_poorest,1.6666666666666667,0.6678116224915122,1.5281666666666665,0.20739381486544975
DB11767_richest,1.5,-0.531613428649661,1.6095,0.20597673816882006
DB11767_rich,1.6666666666666667,0.5271514731548069,1.5588333333333335,0.20455853549643055
DB11764_poor,1.0,0.20096971392089388,0.949,0.25376958052532617
DB11764_poorest,1.0,0.16593660996388485,0.957,0.2591350998996469
DB11764_richest,1.0,0.07715740016873414,0.981,0.24624987309641402
DB11764_rich,1.0,0.11260782082218161,0.976,0.21312906887611552
DB11763_poor,1.0,-0.31054459170099274,1.042,0.1352462774184767
DB11763_poorest,1.0,-0.4457029664176043,1.06,0.13461880337539117
DB11763_richest,1.0,-0.6017358291833961,1.0901666666666665,0.14984427101346104
DB11763_rich,1.0,-0.47272756967384044,1.0651666666666666,0.1378524775096754
DB11760_poor,0.5,-2.243800437506491,0.939,0.19565019805765593
DB11760_poorest,0.0,-4.576891923476616,0.934,0.2040686159114135
DB11760_richest,1.0,0.12923331754686662,0.9735,0.20505548029740636
DB11760_rich,1.0,0.22210722946427178,0.9565,0.1958513466892684
DB11761_poor,2.0,0.9504944120686354,1.508,0.517625347138256
DB11761_poorest,2.0,0.9362677492491371,1.51,0.523354564325181
DB11761_richest,2.0,0.8090316059238213,1.589,0.5080147635649972
DB11761_rich,2.0,0.8941795301365221,1.544,0.5099647046610187
DB02628_poor,1.0,0.3066511127049061,0.905,0.30979832149319336
DB02628_poorest,1.0,0.2689518758240545,0.927,0.2714240225182731
DB02628_richest,1.0,0.20652851724645443,0.94,0.29051678092667904
DB02628_rich,1.0,0.2110413084618566,0.949,0.24165885044831276
DB02623_poor,1.0,0.2826899483735617,0.926,0.2617708921939183
DB02623_poorest,1.0,0.2570954706397106,0.938,0.24115555146004825
DB02623_richest,1.0,0.19802635864490584,0.957,0.21714281015037085
DB02623_rich,1.0,0.22113449066792595,0.948,0.23515101530718513
DB02622_poor,1.0,0.07808688094430312,0.98,0.2561249694973139
DB02622_poorest,1.0,0.17940294879152452,0.951,0.27312817503875353
DB02622_richest,1.0,0.07813453848974931,0.975,0.3199609351155231
DB02622_rich,1.0,0.1195790283890887,0.966,0.2843307932672787
DB02621_poor,1.0,-0.01798156934611267,1.004,0.22244999438075966
DB02621_poorest,1.0,-0.05973476910894994,1.012,0.2008880285133985
DB02621_richest,1.0,-0.0686980055916723,1.016,0.23290341345716686
DB02621_rich,1.0,-0.02858482491434155,1.0065,0.22739338160993167
DB02620_poor,1.0,0.07808688094430312,0.98,0.2561249694973139
DB02620_poorest,1.0,0.17940294879152452,0.951,0.27312817503875353
DB02620_richest,1.0,0.07813453848974931,0.975,0.3199609351155231
DB02620_rich,1.0,0.1195790283890887,0.966,0.2843307932672787
DB02624_poor,1.0,-0.6714531244487195,1.326,0.48551416045260726
DB02624_poorest,1.0,-0.7721014205838125,1.387,0.5012294883583766
DB02624_richest,2.0,1.1202820720207223,1.426,0.5123709593644042
DB02624_rich,2.0,1.2433855759483776,1.381,0.4978343097858965
DB05936_poor,2.0,0.6714596297033598,1.66,0.5063595560468865
DB05936_poorest,2.0,0.6860712331798464,1.676,0.4722541688540188
DB05936_richest,2.0,0.5945669668759291,1.71,0.4877499359302879
DB05936_rich,2.0,0.6586993791405069,1.684,0.47973325921807836
DB05934_poor,1.0,-0.8391820719466606,1.455,0.5421946145066364
DB05934_poorest,1.0,-0.8207048061419557,1.434,0.5288137668404634
DB05934_richest,1.0,-1.1018421763917055,1.562,0.5100548990059796
DB05934_rich,1.0,-1.0226327033349816,1.521,0.509469331756093
DB05932_poor,1.0,-0.9325536430282351,1.238,0.25521320063385783
DB05932_poorest,1.0,-0.9637994879106212,1.258,0.2676905344277646
DB05932_richest,1.0,-1.1581442603042782,1.323,0.2788944443891113
DB05932_rich,1.0,-1.0516991161000369,1.2863333333333333,0.27225784347440446
DB05933_poor,2.0,-0.2410650730370585,2.129,0.5351252189908451
DB05933_poorest,2.0,-0.2681318013054729,2.149,0.5556968598075753
DB05933_richest,2.0,-0.3028480068697748,2.17,0.5613376880274475
DB05933_rich,2.0,-0.30430007640739254,2.169,0.5553728477338444
DB05930_poor,1.0,-1.2428586882164188,1.611,0.49160858413986214
DB05930_poorest,1.0,-1.1952286093343936,1.6,0.5019960159204454
DB05930_richest,2.0,0.6572346137772334,1.676,0.49297464437838995
DB05930_rich,2.0,0.7917689358154578,1.592,0.5153018532860133
DB05931_poor,0.0,-3.5917026859964793,1.009,0.2809252569634849
DB05931_poorest,1.0,0.0,1.0,0.31937438845342625
DB05931_richest,0.0,-3.24921517572457,1.063,0.32715592612697697
DB05931_rich,0.0,-3.386946665852606,0.999,0.2949559289114223
DB15463_poor,1.0,0.2651678644314446,0.921,0.297924487076843
DB15463_poorest,1.0,0.23643312187173032,0.94,0.2537715508089905
DB15463_richest,0.0,-3.134147216137891,0.931,0.29705050075702616
DB15463_rich,1.0,0.24249346059315305,0.939,0.2515531752930183
DB00939_poor,1.6,0.2877256976829851,1.5398000000000003,0.2092270537000414
DB00939_poorest,1.6,0.1409919093509771,1.5694000000000001,0.21703373009742064
DB00939_richest,1.6,-0.015820210939110756,1.6034000000000002,0.21491495992601356
DB00939_rich,1.6,0.12502646965832692,1.5738,0.20955562507363054
DB00342_poor,2.142857142857143,2.0426544916171063,1.7644285714285715,0.1852631333304837
DB00342_poorest,2.142857142857143,2.065653065648543,1.7677142857142858,0.1816098082400276
DB00342_richest,2.0,0.975466011737122,1.8221428571428573,0.18233043562472515
DB00342_rich,2.142857142857143,1.893579154398497,1.7942857142857147,0.18408072763250988
DB09131_poor,2.0,1.6868283983008525,1.4045,0.353029389711395
DB09131_poorest,2.0,1.6793783287085438,1.384,0.3668023991197441
DB09131_richest,1.5,-0.027534525848877774,1.51,0.36318039594669754
DB09131_rich,1.5,0.11185039665554246,1.4595,0.36209080352861767
DB14845_poor,1.0,0.20161945963637812,0.95,0.2479919353527449
DB14845_poorest,1.0,0.15479237678222882,0.961,0.251950391942541
DB14845_richest,1.0,0.09703708495659708,0.975,0.25763346055976505
DB14845_rich,1.0,0.10446885774060442,0.977,0.22016130450194918
DB14840_poor,0.8333333333333334,-1.52703750620493,1.0415,0.13632059842722066
DB14840_poorest,1.0,-0.38601396429691787,1.0526666666666666,0.13643720574356216
DB14840_richest,1.0,-0.6514848512917621,1.0936666666666666,0.14377412840980813
DB14840_rich,1.0,-0.432835166156616,1.0626666666666664,0.14478182820291288
DB09266_poor,2.0,0.0743210352306732,1.965,0.47092993109378806
DB09266_poorest,2.0,0.10955358732207408,1.948,0.47465355787142266
DB09266_richest,2.0,-0.05037383452414938,2.023,0.45658624596016917
DB09266_rich,2.0,0.02007853423602348,1.991,0.4482398911297387
DB12118_poor,2.0,1.6803253833495086,1.211,0.4695519140627583
DB12118_poorest,2.0,1.5665918908057934,1.227,0.49342780626956967
DB12118_richest,2.0,1.328564109972307,1.298,0.5283900074755389
DB12118_rich,2.0,1.544049004367341,1.263,0.4773164568711203
DB12119_poor,1.0,-0.816654022127199,1.421,0.5155181859061813
DB12119_poorest,1.0,-0.8406728074767071,1.42,0.49959983987187195
DB12119_richest,1.0,-0.8963705659402655,1.479,0.5343772075977792
DB12119_rich,1.0,-0.8574526627742448,1.441,0.5143141063591392
DB12114_poor,0.0,-2.499275257268435,0.862,0.34489998550304407
DB12114_poorest,0.0,-2.2496180083306254,0.837,0.37206316668006795
DB12114_richest,0.0,-2.8444523358476395,0.89,0.3128897569432403
DB12114_rich,0.0,-2.6337251064809206,0.874,0.331849363416596
DB12116_poor,1.0,-1.6577368919866122,1.4,0.2412928142780515
DB12116_poorest,1.0,-1.667431970675462,1.3913333333333333,0.23469223345574192
DB12116_richest,1.3333333333333333,-0.4509650035383743,1.4416666666666667,0.24022558842332628
DB12116_rich,1.0,-1.7277486526733807,1.4103333333333332,0.23749596487800242
DB12445_poor,2.0,0.6028680095673008,1.713,0.47605776960364793
DB12445_poorest,2.0,0.6132288960263873,1.708,0.47616803756657167
DB12445_richest,2.0,0.530389196623304,1.762,0.44872708855160504
DB12445_rich,2.0,0.5553455467036302,1.739,0.46997765904349115
DB12442_poor,1.0,0.39674602380793617,0.864,0.3427885645700568
DB12442_poorest,1.0,0.43647538092324867,0.838,0.37115495416335215
DB12442_richest,1.0,0.34976342814506634,0.891,0.3116392144772541
DB12442_rich,1.0,0.38141233891878223,0.873,0.33297297187609687
DB04719_poor,1.0,0.4051473236982858,0.859,0.3480215510568275
DB04719_poorest,1.0,0.4364753809232487,0.838,0.3711549541633521
DB04719_richest,1.0,0.362245385694578,0.884,0.32022492095400695
DB04719_rich,1.0,0.37969034715857664,0.874,0.331849363416596
DB04715_poor,1.0,-0.1528762057284942,1.053,0.34668573665497115
DB04715_poorest,1.0,-0.23529411764705904,1.08,0.33999999999999997
DB04715_richest,1.0,-0.40430579269803363,1.155,0.3833731863341514
DB04715_rich,1.0,-0.2171311091625075,1.088,0.4052850848476909
DB04714_poor,2.0,0.5669919359465531,1.7815,0.38536703284012247
DB04714_poorest,2.0,0.5399294822435396,1.7925,0.3843094456294302
DB04714_richest,2.0,0.3446114986440655,1.8735,0.36708003214558
DB04714_rich,2.0,0.43540548658427264,1.833,0.38355051818502345
DB04716_poor,1.0,-0.32788781979929443,1.0502,0.15310114303949526
DB04716_poorest,1.0,-0.4021171365885507,1.0595999999999999,0.14821551875562827
DB04716_richest,1.0,-0.5385784634564381,1.0917999999999999,0.1704487019604432
DB04716_rich,1.0,-0.4254304765937592,1.0655999999999999,0.15419675742375386
DB00416_poor,3.0,2.255369890947178,1.971,0.45624445202106295
DB00416_poorest,3.0,2.1709645893754574,1.94,0.4882622246293481
DB00416_richest,2.0,-0.04576488654572944,2.021,0.45886708315153746
DB00416_rich,3.0,2.2962919575670884,1.977,0.44550084175004645
DB00417_poor,2.0,-0.27139006251083075,2.147,0.5416557947626887
DB00417_poorest,3.0,1.4847216133591747,2.171,0.558353830469533
DB00417_richest,3.0,1.450365068856556,2.19,0.5584800802177281
DB00417_rich,3.0,1.4751633306689949,2.181,0.5551927593187792
DB00414_poor,1.0,-1.319831760432178,1.664,0.5030944245367861
DB00414_poorest,1.0,-1.3598531290343951,1.653,0.4801989171166466
DB00414_richest,1.0,-1.49261704860656,1.719,0.48170426612186035
DB00414_rich,1.0,-1.4893833812083128,1.703,0.4720074151959903
DB00415_poor,1.6666666666666667,-0.3518303604327974,1.7673333333333334,0.2861227397852576
DB00415_poorest,2.3333333333333335,2.000748844192593,1.7823333333333335,0.2753968853208846
DB00415_richest,2.3333333333333335,1.6976230447316956,1.853,0.28294463533819947
DB00415_rich,2.3333333333333335,1.9432696082341243,1.7913333333333334,0.2789113758087962
DB00412_poor,0.42857142857142855,-4.926934663477361,1.0877142857142859,0.13378355958908605
DB00412_poorest,0.7142857142857143,-2.974790655375001,1.1014285714285716,0.1301412105901799
DB00412_richest,0.42857142857142855,-5.029605930319532,1.1448571428571426,0.14241388375335565
DB00412_rich,0.42857142857142855,-4.961073449465317,1.1088571428571428,0.13712470117914347
DB00413_poor,1.6,0.6691407981425731,1.4487999999999999,0.22596141263498956
DB00413_poorest,1.6,0.7875436735094105,1.4148000000000003,0.23516156148486517
DB00413_richest,1.6,0.4268673604765695,1.5,0.2342648074295412
DB00413_rich,1.6,0.5861154146693996,1.462,0.23544850817110738
DB00411_poor,2.0,1.1213813430034107,1.7676000000000003,0.20724439678794698
DB00411_poorest,2.0,1.1797151946375284,1.7612000000000003,0.20242173796309526
DB00411_richest,1.8,-0.129904742027652,1.8268000000000002,0.20630501690458233
DB00411_rich,2.0,0.9611447271802936,1.7994,0.2087094631299693
DB08661_poor,1.0,-2.049137114217137,1.965,0.47092993109378806
